name,our_pv,scgen_pv,diff
RP11-403I13.5,9.26E-100,2.92E-28,-2.92E-28
C5orf22,1.56E-94,2.92E-28,-2.92E-28
NEFM,2.86E-83,2.92E-28,-2.92E-28
AC062029.1,2.20E-60,2.92E-28,-2.92E-28
DDX60L,1.34E-26,1.41E-26,-7.13E-28
HNRNPR,2.48E-28,9.66E-28,-7.18E-28
CMPK1,6.38E-29,9.34E-28,-8.71E-28
BTN2A2,2.19E-99,1.12E-27,-1.12E-27
RAD51AP1,2.19E-99,1.12E-27,-1.12E-27
AC007228.11,3.61E-99,1.63E-27,-1.63E-27
LLGL2,2.59E-50,1.63E-27,-1.63E-27
RHBDL1,2.52E-47,1.63E-27,-1.63E-27
RPA3,4.93E-26,5.17E-26,-2.48E-27
LGALS3BP,4.93E-26,5.17E-26,-2.48E-27
CPA5,1.28E-100,4.41E-27,-4.41E-27
RAB40C,8.70E-99,4.41E-27,-4.41E-27
AE000662.92,3.39E-94,4.41E-27,-4.41E-27
HLA-DQB1,1.27E-59,4.41E-27,-4.41E-27
ZNF584,2.19E-99,6.01E-27,-6.01E-27
MCTP2,1.12E-81,6.36E-27,-6.36E-27
IGJ,3.24E-53,6.36E-27,-6.36E-27
APOC1,2.76E-28,8.82E-27,-8.55E-27
CADM2,2.01E-29,8.82E-27,-8.80E-27
LRRC37A,2.57E-36,8.82E-27,-8.82E-27
CCDC157,1.31E-37,8.82E-27,-8.82E-27
ALG14,5.53E-101,8.82E-27,-8.82E-27
AP001189.4,7.13E-94,8.82E-27,-8.82E-27
RP11-84A19.2,3.48E-91,8.82E-27,-8.82E-27
AP000704.5,3.50E-89,8.82E-27,-8.82E-27
ZBTB20-AS2,6.47E-84,8.82E-27,-8.82E-27
DAB2IP,1.26E-82,8.82E-27,-8.82E-27
ADAMTSL4-AS1,1.27E-62,8.82E-27,-8.82E-27
MSANTD3,9.90E-59,8.82E-27,-8.82E-27
CCDC85B,1.78E-25,1.87E-25,-8.88E-27
SERPINB1,3.59E-27,1.32E-26,-9.64E-27
HSPA6,1.17E-29,1.15E-26,-1.15E-26
PI4KA,2.33E-100,1.18E-26,-1.18E-26
ZNF235,1.05E-99,1.18E-26,-1.18E-26
MKRN1,6.36E-25,6.52E-25,-1.61E-26
PRADC1,1.22E-95,2.24E-26,-2.24E-26
DOLPP1,2.96E-101,2.35E-26,-2.35E-26
RP11-23P13.6,4.58E-100,2.35E-26,-2.35E-26
SPI1,9.10E-75,2.35E-26,-2.35E-26
RTP4,6.36E-25,6.67E-25,-3.10E-26
IER3,2.19E-99,3.15E-26,-3.15E-26
RP11-262H14.3,3.59E-32,4.67E-26,-4.67E-26
AC097713.4,9.58E-37,4.67E-26,-4.67E-26
RP11-819C21.1,4.63E-102,4.67E-26,-4.67E-26
EIF2AK3,6.96E-96,4.67E-26,-4.67E-26
RP11-518L10.5,6.96E-96,4.67E-26,-4.67E-26
PRSS1,7.38E-90,4.67E-26,-4.67E-26
CHGB,1.60E-88,4.67E-26,-4.67E-26
CTD-2086O20.3,1.76E-65,4.67E-26,-4.67E-26
IGSF22,8.08E-51,4.67E-26,-4.67E-26
DDX18,2.23E-24,2.29E-24,-5.42E-26
CTH,1.05E-99,6.17E-26,-6.17E-26
SLC4A10,1.71E-68,6.17E-26,-6.17E-26
DUSP4,7.84E-82,7.71E-26,-7.71E-26
RAC2,1.34E-26,1.65E-25,-1.52E-25
ACTR5,2.05E-80,2.18E-25,-2.18E-25
CARNS1,8.29E-30,2.42E-25,-2.42E-25
NPTX1,4.63E-102,2.42E-25,-2.42E-25
ATP6V0E2-AS1,1.74E-98,2.42E-25,-2.42E-25
MRPL30,3.24E-97,2.42E-25,-2.42E-25
RP11-617F23.1,1.57E-96,2.42E-25,-2.42E-25
ADAMTS17,1.56E-94,2.42E-25,-2.42E-25
QPCT,3.65E-89,3.15E-25,-3.15E-25
LEF1,2.64E-23,2.68E-23,-4.18E-25
MIR497HG,2.96E-101,6.20E-25,-6.20E-25
ITPR3,2.93E-54,6.20E-25,-6.20E-25
AQP11,9.21E-80,8.80E-25,-8.80E-25
TNFRSF4,1.09E-76,9.33E-25,-9.33E-25
SLC25A44,5.67E-52,1.08E-24,-1.08E-24
AC093495.4,3.59E-32,1.22E-24,-1.22E-24
ZNF623,1.82E-101,1.22E-24,-1.22E-24
CTB-113I20.2,1.82E-101,1.22E-24,-1.22E-24
CENPA,7.24E-46,1.22E-24,-1.22E-24
WIPF1,2.64E-23,2.76E-23,-1.25E-24
TMEM230,2.64E-23,2.76E-23,-1.25E-24
PLD6,2.33E-100,1.58E-24,-1.58E-24
RPGRIP1L,1.79E-79,2.06E-24,-2.06E-24
CENPE,2.96E-101,3.08E-24,-3.08E-24
RRAD,4.84E-29,6.04E-24,-6.04E-24
GATA1,1.82E-101,6.04E-24,-6.04E-24
LURAP1,5.53E-101,6.04E-24,-6.04E-24
CAPSL,1.58E-92,6.04E-24,-6.04E-24
MAMDC4,1.42E-84,6.04E-24,-6.04E-24
VPREB3,2.35E-52,6.04E-24,-6.04E-24
RP11-77P6.2,1.05E-99,7.68E-24,-7.68E-24
ZNF48,8.72E-98,7.68E-24,-7.68E-24
FKTN,8.72E-98,7.68E-24,-7.68E-24
IGLL5,1.21E-82,7.68E-24,-7.68E-24
DDIT4,1.47E-34,1.48E-23,-1.48E-23
IGHMBP2,6.07E-83,2.47E-23,-2.47E-23
CSTB,2.50E-23,4.98E-23,-2.49E-23
POLQ,3.59E-32,2.91E-23,-2.91E-23
AC092301.3,1.82E-101,2.91E-23,-2.91E-23
MEG3,1.82E-101,2.91E-23,-2.91E-23
C4orf47,7.30E-88,2.91E-23,-2.91E-23
FSD1,1.93E-54,2.91E-23,-2.91E-23
ANGPTL6,6.48E-54,2.91E-23,-2.91E-23
DSP,1.97E-44,2.91E-23,-2.91E-23
ACPL2,2.33E-100,3.65E-23,-3.65E-23
UQCRQ,9.62E-22,1.00E-21,-3.89E-23
SLC35F2,2.96E-101,7.06E-23,-7.06E-23
SERPINB2,9.95E-61,7.06E-23,-7.06E-23
P2RY14,4.27E-99,7.09E-23,-7.09E-23
TNFRSF18,5.43E-89,8.22E-23,-8.22E-23
LRRC8B,4.36E-98,8.88E-23,-8.88E-23
CLUH,4.45E-26,1.37E-22,-1.37E-22
AC006129.4,4.63E-102,1.37E-22,-1.37E-22
STRN,4.63E-102,1.37E-22,-1.37E-22
KCNG1,4.63E-102,1.37E-22,-1.37E-22
TMEM44,4.63E-102,1.37E-22,-1.37E-22
DDR2,4.63E-102,1.37E-22,-1.37E-22
CTD-2196E14.9,3.24E-97,1.37E-22,-1.37E-22
RPS10P7,5.74E-55,1.37E-22,-1.37E-22
STPG1,8.72E-98,1.70E-22,-1.70E-22
RP11-382J12.1,1.71E-92,1.70E-22,-1.70E-22
GPALPP1,2.58E-96,2.75E-22,-2.75E-22
CTD-2012K14.6,2.63E-25,3.26E-22,-3.25E-22
KCNK12,2.96E-101,3.26E-22,-3.26E-22
TRIM65,9.17E-97,4.05E-22,-4.05E-22
GPATCH1,2.39E-97,5.12E-22,-5.12E-22
P2RY11,4.63E-102,6.28E-22,-6.28E-22
RP11-862L9.3,4.63E-102,6.28E-22,-6.28E-22
C16orf86,7.13E-94,6.28E-22,-6.28E-22
SCD5,5.42E-69,6.28E-22,-6.28E-22
AC132192.1,9.28E-64,6.28E-22,-6.28E-22
TPD52L1,1.21E-57,6.28E-22,-6.28E-22
RNASE6,8.31E-49,6.28E-22,-6.28E-22
PTPRCAP,7.73E-24,7.07E-22,-6.99E-22
SCLY,9.94E-81,7.70E-22,-7.70E-22
RDX,3.56E-93,8.60E-22,-8.60E-22
6-Sep,3.07E-20,3.17E-20,-1.04E-21
SYNE2,9.47E-20,9.61E-20,-1.36E-21
SSTR3,3.23E-28,1.47E-21,-1.47E-21
ETAA1,2.14E-80,1.47E-21,-1.47E-21
MATK,1.00E-45,1.47E-21,-1.47E-21
C2orf44,2.19E-99,1.81E-21,-1.81E-21
SFXN3,6.25E-55,1.81E-21,-1.81E-21
ZNF77,2.96E-101,2.03E-21,-2.03E-21
ATP6V1E2,4.95E-81,2.03E-21,-2.03E-21
RP11-557C18.4,1.34E-40,2.03E-21,-2.03E-21
RWDD1,2.54E-18,2.54E-18,-2.20E-21
APOBEC3C,1.55E-78,2.26E-21,-2.26E-21
HMOX1,4.63E-102,2.81E-21,-2.81E-21
GNAL,4.63E-102,2.81E-21,-2.81E-21
RP11-229C3.2,4.63E-102,2.81E-21,-2.81E-21
RNF43,4.63E-102,2.81E-21,-2.81E-21
RP11-274B21.10,1.82E-101,2.81E-21,-2.81E-21
ITPR1-AS1,9.26E-100,2.81E-21,-2.81E-21
CPNE5,3.41E-87,2.81E-21,-2.81E-21
COL8A2,8.18E-74,2.81E-21,-2.81E-21
ZDHHC9,6.66E-65,2.81E-21,-2.81E-21
RP11-11N9.4,3.77E-97,3.41E-21,-3.41E-21
DOCK9-AS2,1.63E-60,3.41E-21,-3.41E-21
TSC22D3,9.82E-21,1.39E-20,-4.11E-21
LINC00563,3.79E-49,8.90E-21,-8.90E-21
CXCL9,2.71E-21,1.23E-20,-9.61E-21
DCK,2.88E-19,2.97E-19,-9.89E-21
MGST1,1.57E-96,1.23E-20,-1.23E-20
ZNF610,7.13E-94,1.23E-20,-1.23E-20
PLAGL1,6.57E-45,1.23E-20,-1.23E-20
CTC-273B12.10,1.64E-89,2.79E-20,-2.79E-20
QPRT,3.72E-68,2.79E-20,-2.79E-20
FOS,3.00E-84,3.35E-20,-3.35E-20
MYC,2.19E-20,5.62E-20,-3.43E-20
RNF165,4.63E-102,5.27E-20,-5.27E-20
CCL3L1,7.27E-92,5.27E-20,-5.27E-20
RP11-214K3.24,2.79E-76,5.27E-20,-5.27E-20
RP4-549L20.3,1.16E-75,5.27E-20,-5.27E-20
RP11-804H8.6,8.23E-68,5.27E-20,-5.27E-20
AURKC,1.69E-61,5.27E-20,-5.27E-20
MPP2,1.73E-43,5.27E-20,-5.27E-20
PAPD5,2.09E-27,6.24E-20,-6.24E-20
ARHGAP26,2.33E-100,6.24E-20,-6.24E-20
ATP2A3,2.33E-100,6.24E-20,-6.24E-20
THBS3,1.06E-38,6.24E-20,-6.24E-20
CXCR6,1.26E-92,2.06E-19,-2.06E-19
CTD-2325M2.1,7.30E-18,7.51E-18,-2.13E-19
CXCL3,6.54E-28,2.20E-19,-2.20E-19
ATP6V1C2,4.63E-102,2.20E-19,-2.20E-19
IFFO2,4.63E-102,2.20E-19,-2.20E-19
RP11-589C21.6,1.82E-101,2.20E-19,-2.20E-19
MATN1,1.82E-101,2.20E-19,-2.20E-19
FAM209A,3.24E-97,2.20E-19,-2.20E-19
C6orf3,3.18E-67,2.20E-19,-2.20E-19
KB-173C10.2,2.33E-100,4.71E-19,-4.71E-19
YPEL1,2.96E-101,4.80E-19,-4.80E-19
FRMD4B,3.20E-88,5.69E-19,-5.69E-19
C5orf56,2.10E-17,2.17E-17,-6.70E-19
DNAJC28,4.45E-26,8.95E-19,-8.95E-19
RP1-118J21.25,9.04E-32,8.95E-19,-8.95E-19
AC002456.2,4.63E-102,8.95E-19,-8.95E-19
RP11-930P14.2,4.63E-102,8.95E-19,-8.95E-19
VCAM1,4.63E-102,8.95E-19,-8.95E-19
RGS13,4.63E-102,8.95E-19,-8.95E-19
RP4-622L5.7,5.53E-101,8.95E-19,-8.95E-19
U91328.20,7.44E-98,8.95E-19,-8.95E-19
ZFP1,6.96E-96,8.95E-19,-8.95E-19
CSF2,7.30E-88,8.95E-19,-8.95E-19
S100A12,8.59E-79,8.95E-19,-8.95E-19
C19orf66,5.97E-17,6.13E-17,-1.57E-18
SNED1,3.65E-98,1.92E-18,-1.92E-18
RORC,5.49E-58,1.92E-18,-1.92E-18
AC022182.1,4.63E-102,3.56E-18,-3.56E-18
MIR4435-1HG,4.63E-102,3.56E-18,-3.56E-18
SCGB1C1,1.82E-101,3.56E-18,-3.56E-18
CTD-2283N19.1,2.33E-100,3.56E-18,-3.56E-18
ZNF555,9.26E-100,3.56E-18,-3.56E-18
SLPI,3.61E-99,3.56E-18,-3.56E-18
RP11-166B2.5,7.38E-90,3.56E-18,-3.56E-18
RP1-67K17.4,1.26E-82,3.56E-18,-3.56E-18
HSD17B14,8.59E-79,3.56E-18,-3.56E-18
CTD-2302E22.4,4.86E-75,3.56E-18,-3.56E-18
PID1,1.93E-54,3.56E-18,-3.56E-18
RASL11B,8.06E-40,3.56E-18,-3.56E-18
EHD3,2.26E-39,3.56E-18,-3.56E-18
MED9,1.05E-99,4.09E-18,-4.09E-18
MYBL1,1.35E-54,4.09E-18,-4.09E-18
SLC39A9,2.96E-101,7.51E-18,-7.51E-18
ZNF132,2.11E-99,7.51E-18,-7.51E-18
C3orf33,1.09E-22,1.01E-17,-1.01E-17
CD55,7.38E-18,1.80E-17,-1.06E-17
METRN,8.47E-34,1.38E-17,-1.38E-17
LINC00944,4.63E-102,1.38E-17,-1.38E-17
GALR2,1.82E-101,1.38E-17,-1.38E-17
AF131217.1,5.42E-69,1.38E-17,-1.38E-17
RP11-4F5.2,7.87E-60,1.38E-17,-1.38E-17
RP11-314A20.2,7.87E-60,1.38E-17,-1.38E-17
INTS6-AS1,4.58E-100,2.87E-17,-2.87E-17
MFSD4,2.21E-75,2.87E-17,-2.87E-17
PARP9,1.23E-15,1.26E-15,-2.92E-17
TIMP1,2.01E-39,3.89E-17,-3.89E-17
CTD-3093M3.1,5.61E-31,5.25E-17,-5.25E-17
SLC27A2,1.58E-92,5.25E-17,-5.25E-17
RP5-1074L1.1,3.36E-73,5.25E-17,-5.25E-17
EREG,1.93E-54,5.25E-17,-5.25E-17
ZNF737,2.22E-96,5.49E-17,-5.49E-17
FHL1,2.33E-100,5.91E-17,-5.91E-17
GTF3C1,2.26E-98,6.75E-17,-6.75E-17
LAT,8.57E-15,8.64E-15,-6.78E-17
PTCRA,1.15E-47,1.07E-16,-1.07E-16
S1PR5,2.34E-43,1.07E-16,-1.07E-16
MON1A,2.19E-99,1.21E-16,-1.21E-16
C1QA,3.46E-18,1.94E-16,-1.91E-16
RP11-388M20.1,2.33E-100,1.94E-16,-1.94E-16
IL2,4.86E-75,1.94E-16,-1.94E-16
SNORD3B-1,2.20E-60,1.94E-16,-1.94E-16
F12,5.74E-55,1.94E-16,-1.94E-16
PTCD1,7.92E-94,2.17E-16,-2.17E-16
ABHD5,2.26E-98,2.45E-16,-2.45E-16
WWC3,2.33E-100,3.77E-16,-3.77E-16
RP11-22P6.3,7.71E-97,3.90E-16,-3.90E-16
EAF1-AS1,2.21E-75,3.90E-16,-3.90E-16
PHF11,2.23E-14,2.27E-14,-4.14E-16
RP11-318A15.2,2.11E-97,4.36E-16,-4.36E-16
ZFHX3,9.67E-27,5.15E-16,-5.15E-16
HBG1,2.96E-101,5.15E-16,-5.15E-16
LYPD2,1.28E-21,7.02E-16,-7.02E-16
GAREML,4.63E-102,7.02E-16,-7.02E-16
FCRL3,1.82E-101,7.02E-16,-7.02E-16
SULT1B1,3.61E-99,7.02E-16,-7.02E-16
C22orf15,1.74E-98,7.02E-16,-7.02E-16
LONRF1,3.24E-97,7.02E-16,-7.02E-16
GLI1,1.26E-82,7.02E-16,-7.02E-16
RNF175,1.05E-99,7.76E-16,-7.76E-16
FANCA,1.22E-95,9.90E-16,-9.90E-16
PRPF39,8.05E-79,1.14E-15,-1.14E-15
ANXA2R,5.67E-14,5.79E-14,-1.17E-15
NPHP1,2.99E-84,1.39E-15,-1.39E-15
RP11-673E1.1,1.89E-16,2.48E-15,-2.29E-15
RP11-647K16.1,1.16E-28,2.48E-15,-2.48E-15
AC007551.3,4.63E-102,2.48E-15,-2.48E-15
FAM149A,4.63E-102,2.48E-15,-2.48E-15
TTC16,9.26E-100,2.48E-15,-2.48E-15
RP11-449H11.1,1.58E-92,2.48E-15,-2.48E-15
PTBP2,2.86E-83,2.48E-15,-2.48E-15
JAM2,1.16E-75,2.48E-15,-2.48E-15
EBF4,2.26E-39,2.48E-15,-2.48E-15
FER,2.05E-98,2.72E-15,-2.72E-15
LIPE,7.92E-94,2.72E-15,-2.72E-15
CTA-445C9.14,1.74E-50,2.72E-15,-2.72E-15
TRDMT1,2.40E-92,3.40E-15,-3.40E-15
LINC01004,2.96E-101,4.82E-15,-4.82E-15
MICU3,2.19E-99,5.30E-15,-5.30E-15
CCNI2,7.49E-87,5.30E-15,-5.30E-15
ICAM2,3.54E-13,3.60E-13,-5.92E-15
PARK7,8.53E-13,8.61E-13,-8.05E-15
RP11-5C23.1,4.63E-102,8.55E-15,-8.55E-15
DAPK1,1.58E-92,8.55E-15,-8.55E-15
LRRC43,7.38E-90,8.55E-15,-8.55E-15
FAM101B,3.50E-89,8.55E-15,-8.55E-15
CAMK2N1,6.67E-77,8.55E-15,-8.55E-15
GS1-124K5.11,2.79E-76,8.55E-15,-8.55E-15
RHCE,7.15E-53,8.55E-15,-8.55E-15
GSC,1.01E-40,8.55E-15,-8.55E-15
SPOCK2,1.17E-14,2.05E-14,-8.86E-15
CTD-3185P2.1,3.73E-91,9.29E-15,-9.29E-15
AXIN2,9.69E-67,9.29E-15,-9.29E-15
DHX33,2.26E-98,1.02E-14,-1.02E-14
CTB-31O20.2,4.91E-63,1.48E-14,-1.48E-14
AHSP,3.39E-94,1.63E-14,-1.63E-14
HEMGN,2.96E-101,1.64E-14,-1.64E-14
RPS6KL1,5.98E-35,1.64E-14,-1.64E-14
CLDND2,2.63E-17,2.88E-14,-2.87E-14
HMSD,8.68E-19,2.88E-14,-2.88E-14
CEP128,2.31E-25,2.88E-14,-2.88E-14
IL6,4.63E-102,2.88E-14,-2.88E-14
RP11-81N13.1,1.74E-98,2.88E-14,-2.88E-14
ZNF233,1.74E-98,2.88E-14,-2.88E-14
MAP1A,5.49E-72,2.88E-14,-2.88E-14
LINC00176,8.80E-71,2.88E-14,-2.88E-14
HLA-DQA1,2.79E-59,2.88E-14,-2.88E-14
AP4E1,1.06E-97,3.38E-14,-3.38E-14
TTBK2,3.65E-98,5.42E-14,-5.42E-14
RP1-292B18.3,7.67E-56,5.42E-14,-5.42E-14
CD300A,1.91E-95,5.85E-14,-5.85E-14
TNFSF14,2.11E-61,5.85E-14,-5.85E-14
RAB6B,4.63E-102,9.45E-14,-9.45E-14
RAPGEF5,4.63E-102,9.45E-14,-9.45E-14
FCHO2,4.63E-102,9.45E-14,-9.45E-14
CCDC42,4.63E-102,9.45E-14,-9.45E-14
PIK3C2B,5.53E-101,9.45E-14,-9.45E-14
CTD-3064H18.1,9.26E-100,9.45E-14,-9.45E-14
TMEM40,8.80E-71,9.45E-14,-9.45E-14
LINC00342,1.74E-38,9.45E-14,-9.45E-14
CTD-2035E11.4,2.26E-31,9.45E-14,-9.45E-14
GADD45G,2.82E-83,1.09E-13,-1.09E-13
RECK,1.64E-93,1.75E-13,-1.75E-13
CSRP2,1.16E-25,2.25E-13,-2.25E-13
GOLGA1,3.65E-98,2.25E-13,-2.25E-13
DEPDC7,1.22E-36,2.25E-13,-2.25E-13
SH2D4A,1.22E-36,2.25E-13,-2.25E-13
THBD,8.38E-27,3.04E-13,-3.04E-13
RALGPS1,4.84E-29,3.04E-13,-3.04E-13
RP11-700H6.1,1.82E-101,3.04E-13,-3.04E-13
GLTSCR1,1.76E-65,3.04E-13,-3.04E-13
NPIPB9,2.16E-53,3.04E-13,-3.04E-13
ARHGEF40,3.40E-30,3.04E-13,-3.04E-13
AC079305.10,1.86E-18,5.54E-13,-5.54E-13
HNRNPU-AS1,2.19E-99,5.89E-13,-5.89E-13
L3HYPDH,2.71E-64,6.34E-13,-6.34E-13
TMTC3,3.32E-86,7.09E-13,-7.09E-13
PIEZO1,2.60E-24,9.52E-13,-9.52E-13
RP5-1092A3.4,3.60E-27,9.52E-13,-9.52E-13
LRRIQ3,1.82E-101,9.52E-13,-9.52E-13
AMT,1.74E-98,9.52E-13,-9.52E-13
CCDC102B,7.27E-92,9.52E-13,-9.52E-13
RP11-315I20.1,4.66E-80,9.52E-13,-9.52E-13
CAPN5,4.77E-38,9.52E-13,-9.52E-13
S100A5,9.58E-37,9.52E-13,-9.52E-13
PROS1,6.86E-36,9.52E-13,-9.52E-13
AUTS2,2.33E-100,1.00E-12,-1.00E-12
FAM174B,1.28E-100,1.71E-12,-1.71E-12
CPNE7,4.37E-32,1.71E-12,-1.71E-12
RARG,1.04E-98,1.80E-12,-1.80E-12
ACY3,2.72E-31,2.18E-12,-2.18E-12
USP53,1.65E-92,2.28E-12,-2.28E-12
SMAD5,3.62E-16,2.91E-12,-2.91E-12
C2orf88,5.53E-101,2.91E-12,-2.91E-12
MMP7,5.53E-101,2.91E-12,-2.91E-12
HMMR,5.53E-101,2.91E-12,-2.91E-12
UGT3A2,1.74E-98,2.91E-12,-2.91E-12
RP11-137H2.4,6.96E-96,2.91E-12,-2.91E-12
MZB1,1.60E-90,2.91E-12,-2.91E-12
SPOCD1,1.60E-90,2.91E-12,-2.91E-12
MTRNR2L9,1.42E-84,2.91E-12,-2.91E-12
RIMKLA,4.79E-35,2.91E-12,-2.91E-12
RP5-1073O3.7,4.98E-12,8.70E-12,-3.72E-12
PPM1K,4.53E-11,4.94E-11,-4.08E-12
SIK2,2.33E-100,4.87E-12,-4.87E-12
ZNF461,3.99E-71,5.14E-12,-5.14E-12
XCL2,3.25E-36,5.14E-12,-5.14E-12
FGF22,1.31E-22,8.70E-12,-8.70E-12
RIMBP3C,2.33E-100,8.70E-12,-8.70E-12
TTLL1,3.61E-99,8.70E-12,-8.70E-12
MMP28,6.47E-84,8.70E-12,-8.70E-12
KHDRBS2,2.79E-76,8.70E-12,-8.70E-12
FRY,8.23E-68,8.70E-12,-8.70E-12
BIVM,5.84E-44,8.70E-12,-8.70E-12
RP11-466P24.6,3.55E-41,8.70E-12,-8.70E-12
FKBP14,8.13E-31,1.43E-11,-1.43E-11
SERPINF1,9.60E-69,1.52E-11,-1.52E-11
CTD-2574D22.2,2.82E-14,2.54E-11,-2.54E-11
NCKAP1,1.54E-14,2.54E-11,-2.54E-11
MXRA7,2.42E-15,2.54E-11,-2.54E-11
MFAP3L,5.08E-20,2.54E-11,-2.54E-11
RP11-442N24__B.1,1.28E-21,2.54E-11,-2.54E-11
CXCL5,1.17E-24,2.54E-11,-2.54E-11
PORCN,4.63E-102,2.54E-11,-2.54E-11
RP11-125B21.2,6.95E-86,2.54E-11,-2.54E-11
WDR17,8.18E-74,2.54E-11,-2.54E-11
TOM1L1,2.16E-53,2.54E-11,-2.54E-11
HBD,2.77E-83,2.61E-11,-2.61E-11
RP11-637A17.2,1.71E-92,2.62E-11,-2.62E-11
PSPH,4.62E-97,2.73E-11,-2.73E-11
C1QBP,8.14E-11,1.12E-10,-3.08E-11
AC137932.1,4.58E-100,4.35E-11,-4.35E-11
GNG4,6.25E-70,4.35E-11,-4.35E-11
AVP,2.72E-31,4.35E-11,-4.35E-11
TMEM194B,2.19E-99,4.50E-11,-4.50E-11
RBCK1,5.72E-11,1.04E-10,-4.72E-11
ALOX5AP,8.15E-12,5.82E-11,-5.01E-11
RP1-100J12.1,1.68E-12,5.46E-11,-5.29E-11
CRHBP,1.82E-101,7.24E-11,-7.24E-11
APOBEC3D,1.57E-96,7.24E-11,-7.24E-11
INSL3,6.95E-86,7.24E-11,-7.24E-11
SEMA4C,2.35E-52,7.24E-11,-7.24E-11
BOLA3-AS1,1.24E-41,7.24E-11,-7.24E-11
RECQL4,1.54E-27,7.24E-11,-7.24E-11
PRKCE,2.33E-100,7.41E-11,-7.41E-11
RP11-262H14.4,5.17E-65,7.41E-11,-7.41E-11
PLEKHA4,2.96E-101,1.22E-10,-1.22E-10
RP13-467H17.1,2.96E-101,1.22E-10,-1.22E-10
RP3-508I15.14,1.48E-85,1.53E-10,-1.53E-10
ALDH2,5.13E-14,2.02E-10,-2.02E-10
COCH,4.63E-102,2.02E-10,-2.02E-10
FAM53B,4.63E-102,2.02E-10,-2.02E-10
KANK3,4.63E-102,2.02E-10,-2.02E-10
RP11-277L2.4,5.53E-101,2.02E-10,-2.02E-10
TLR10,3.24E-97,2.02E-10,-2.02E-10
PDGFD,7.30E-88,2.02E-10,-2.02E-10
HS3ST1,1.55E-86,2.02E-10,-2.02E-10
PTTG2,2.00E-74,2.02E-10,-2.02E-10
OLR1,4.71E-41,3.36E-10,-3.36E-10
IRF8,1.50E-15,3.42E-10,-3.42E-10
BCL2L11,1.69E-66,3.42E-10,-3.42E-10
SPATA22,4.63E-102,5.49E-10,-5.49E-10
CTC-338M12.5,2.22E-71,5.49E-10,-5.49E-10
AFAP1-AS1,9.04E-32,5.49E-10,-5.49E-10
LNX1,9.04E-32,5.49E-10,-5.49E-10
AC093609.1,1.38E-30,5.49E-10,-5.49E-10
PPA1,5.04E-10,1.15E-09,-6.46E-10
C5AR1,5.49E-58,9.01E-10,-9.01E-10
RP1-8B1.4,3.78E-50,9.01E-10,-9.01E-10
KIAA1841,4.17E-27,9.01E-10,-9.01E-10
RP11-983P16.4,6.85E-43,1.11E-09,-1.11E-09
GFI1B,1.65E-12,1.46E-09,-1.46E-09
PARM1,4.63E-102,1.46E-09,-1.46E-09
RP11-385D13.3,4.63E-102,1.46E-09,-1.46E-09
OCRL,1.82E-101,1.46E-09,-1.46E-09
RP1-30M3.5,5.53E-101,1.46E-09,-1.46E-09
ZNF284,5.53E-101,1.46E-09,-1.46E-09
ARL10,3.48E-91,1.46E-09,-1.46E-09
RP11-326G21.1,5.61E-82,1.46E-09,-1.46E-09
RNU12,7.97E-96,1.47E-09,-1.47E-09
RP11-117D22.2,4.27E-99,2.21E-09,-2.21E-09
ZNF440,2.96E-101,2.36E-09,-2.36E-09
RP11-16E12.1,4.58E-100,2.36E-09,-2.36E-09
ZNF337-AS1,3.65E-98,2.36E-09,-2.36E-09
ANKRD55,2.19E-99,2.38E-09,-2.38E-09
FAM213A,4.94E-96,2.42E-09,-2.42E-09
RP11-456K23.1,4.98E-12,3.78E-09,-3.77E-09
FILIP1,9.37E-13,3.78E-09,-3.78E-09
HOXB3,1.04E-19,3.78E-09,-3.78E-09
RP11-243J16.7,1.28E-21,3.78E-09,-3.78E-09
DMKN,4.63E-102,3.78E-09,-3.78E-09
FLRT2,4.63E-102,3.78E-09,-3.78E-09
TRIM59,1.82E-101,3.78E-09,-3.78E-09
MTA3,2.33E-100,3.78E-09,-3.78E-09
UBE2O,1.60E-88,3.78E-09,-3.78E-09
SLC43A1,4.66E-80,3.78E-09,-3.78E-09
RP11-629G13.1,3.48E-70,3.78E-09,-3.78E-09
SLCO5A1,4.96E-56,3.78E-09,-3.78E-09
AC004510.3,1.01E-40,3.78E-09,-3.78E-09
KDM4A-AS1,8.06E-40,3.78E-09,-3.78E-09
FAM167A,2.57E-36,3.78E-09,-3.78E-09
TSPAN15,1.82E-35,3.78E-09,-3.78E-09
RP11-553L6.2,6.49E-24,6.02E-09,-6.02E-09
PHLDA2,7.48E-93,6.02E-09,-6.02E-09
RP11-162G10.5,3.32E-46,6.02E-09,-6.02E-09
ZNF551,1.34E-40,7.37E-09,-7.37E-09
RGS18,2.33E-100,9.55E-09,-9.55E-09
C19orf33,8.37E-15,9.57E-09,-9.57E-09
ZNF853,3.62E-16,9.57E-09,-9.57E-09
ALOX12,2.78E-23,9.57E-09,-9.57E-09
FUT10,4.63E-102,9.57E-09,-9.57E-09
PCOLCE,4.63E-102,9.57E-09,-9.57E-09
HJURP,1.82E-101,9.57E-09,-9.57E-09
SCUBE1,3.61E-99,9.57E-09,-9.57E-09
C10orf10,2.86E-83,9.57E-09,-9.57E-09
B3GALT2,3.36E-73,9.57E-09,-9.57E-09
SCT,8.80E-71,9.57E-09,-9.57E-09
